Id, GPSTimeStamp, Lon, Lat, O2 Concentration [micromolar], O2 Saturation [%], Bb(470) [NTU], Bb(532) [NTU], Bb(650) [NTU], CDOM [QSU], Chl. a [ppb], Phycocyanin [ppb]
73650, 2020-12-17 16:25:37, -80.794273, 27.173008, 255.71, 91.07, , , , -4.46, 145.55, 51.81
73649, 2020-12-17 16:25:14, -80.794243, 27.173019, 255.71, 91.07, , , , -4.46, 145.55, 51.81
73648, 2020-12-17 16:22:20, -80.793671, 27.173183, 256.71, 91.6, , , , -1.97, 143.81, 51.19
73647, 2020-12-17 16:18:14, -80.792412, 27.173588, 257.86, 92.31, , , , -2.03, 142.07, 50.75
73646, 2020-12-17 16:14:29, -80.792175, 27.173443, 256.47, 91.85, , , , -2.27, 138.88, 47.45
73645, 2020-12-17 16:10:55, -80.792366, 27.172745, 256.59, 91.79, , , , -3.92, 140.59, 47.98
73644, 2020-12-17 16:10:16, -80.792274, 27.172396, 256.72, 91.86, , , , -2.80, 140.78, 47.61
73643, 2020-12-17 16:07:55, -80.792122, 27.171988, 257.33, 92.16, , , , -2.97, 139.65, 48.49
73642, 2020-12-17 16:02:54, -80.791954, 27.171061, 257.82, 92.22, , , , -2.47, 142.80, 51.72
73641, 2020-12-17 15:59:13, -80.791924, 27.170383, 257.11, 91.86, , , , -2.79, 142.79, 51.80
73640, 2020-12-17 15:55:55, -80.791939, 27.170029, 256.81, 91.77, , , , -2.41, 141.96, 48.90
73639, 2020-12-17 15:55:16, -80.791939, 27.169979, 256.8, 91.76, , , , -2.51, 141.96, 46.44
73638, 2020-12-17 15:52:50, -80.791962, 27.169825, 256.84, 91.79, , , , -3.25, 141.79, 49.10
73637, 2020-12-17 15:48:47, -80.792023, 27.169567, 256.63, 91.61, , , , -2.79, 142.83, 48.39
73636, 2020-12-17 15:45:06, -80.792038, 27.169285, 256.82, 91.55, , , , -1.95, 146.00, 53.06
73635, 2020-12-17 15:41:07, -80.791878, 27.169052, 256.16, 91.2, , , , -3.60, 146.43, 50.23
73634, 2020-12-17 15:40:18, -80.791771, 27.169071, 256.5, 91.31, , , , -3.39, 146.69, 50.38
73633, 2020-12-17 15:37:04, -80.791298, 27.16913, 256.08, 91.32, , , , -3.33, 143.30, 43.55
73632, 2020-12-17 15:33:24, -80.790733, 27.169224, 256.01, 91.26, , , , -3.22, 142.02, 43.11
73631, 2020-12-17 15:29:31, -80.790298, 27.169275, 257.1, 91.79, , , , -2.78, 140.02, 44.18
73630, 2020-12-17 15:25:54, -80.790321, 27.169333, 256.68, 91.58, , , , -2.19, 140.51, 44.53
73629, 2020-12-17 15:25:18, -80.790237, 27.169329, 256.72, 91.59, , , , -3.61, 140.29, 46.11
73628, 2020-12-17 15:10:45, -80.79084, 27.167336, 255.83, 90.92, , , , -3.21, 145.00, 46.86
73627, 2020-12-17 15:10:16, -80.790848, 27.16728, 256.11, 91.04, , , , -1.83, 144.10, 50.23
73626, 2020-12-17 15:07:12, -80.790222, 27.167316, 256.32, 91.19, , , , -3.71, 142.72, 45.71
73625, 2020-12-17 15:03:09, -80.789474, 27.167301, 257.54, 91.74, , , , -2.45, 141.93, 46.52
73624, 2020-12-17 14:58:54, -80.788536, 27.167362, 258.07, 92.09, , , , -3.08, 140.84, 43.60
73623, 2020-12-17 14:55:36, -80.788544, 27.167028, 257.83, 91.93, , , , -2.97, 141.05, 44.35
73622, 2020-12-17 14:55:16, -80.788589, 27.166948, 257.83, 91.93, , , , -2.97, 141.05, 44.35
73621, 2020-12-17 14:54:38, -80.788704, 27.166784, 257.71, 91.8, , , , -3.26, 141.66, 45.69
73620, 2020-12-17 14:50:59, -80.78923, 27.165775, 257.49, 91.58, , , , -2.50, 143.74, 44.60
73619, 2020-12-17 14:50:01, -80.789352, 27.16555, 257.15, 91.34, , , , -3.05, 145.46, 48.74
73618, 2020-12-17 14:46:16, -80.789185, 27.165304, 257.03, 91.31, , , , -3.16, 144.48, 47.75
73617, 2020-12-17 14:45:21, -80.789093, 27.165318, 257.52, 91.51, , , , -2.84, 145.00, 47.88
73616, 2020-12-17 14:41:40, -80.787926, 27.165512, 258.29, 91.96, , , , -3.05, 142.05, 47.28
73615, 2020-12-17 14:40:38, -80.787567, 27.165579, 258.44, 92.04, , , , -2.70, 142.29, 45.35
73614, 2020-12-17 14:40:16, -80.787537, 27.165585, 258.44, 92.04, , , , -2.70, 142.29, 45.35
73613, 2020-12-17 14:39:35, -80.787415, 27.165585, 258.54, 92.09, , , , -3.03, 141.67, 46.65
73612, 2020-12-17 14:35:39, -80.787643, 27.164932, 258.14, 91.83, , , , -3.11, 143.35, 46.28
73611, 2020-12-17 14:32:19, -80.788078, 27.164001, 256.86, 91.22, , , , -3.24, 144.41, 49.99
73610, 2020-12-17 14:29:20, -80.788368, 27.163391, 255.91, 90.75, , , , -2.94, 144.26, 44.92
73609, 2020-12-17 14:25:42, -80.787895, 27.163342, 256.96, 91.26, , , , -3.02, 144.12, 45.68
73608, 2020-12-17 14:25:12, -80.787849, 27.163342, 256.96, 91.26, , , , -3.02, 144.12, 45.68
73607, 2020-12-17 14:24:41, -80.787552, 27.16338, 257.08, 91.3, , , , -2.95, 144.45, 44.93
73606, 2020-12-17 14:20:38, -80.787247, 27.163307, 256.89, 91.14, , , , -3.35, 144.57, 45.37
73605, 2020-12-17 14:19:39, -80.787407, 27.163042, 256.73, 91.08, , , , -3.35, 144.90, 46.40
73604, 2020-12-17 14:15:37, -80.788513, 27.161989, 255.63, 90.52, , , , -3.13, 148.47, 48.98
73603, 2020-12-17 14:14:35, -80.788895, 27.161741, 255.91, 90.6, , , , -3.31, 152.94, 51.13
73602, 2020-12-17 14:10:35, -80.790016, 27.161089, 255.8, 90.59, , , , -2.78, 154.69, 53.97
73601, 2020-12-17 14:10:15, -80.789978, 27.161098, 255.8, 90.59, , , , -2.78, 154.69, 53.97
73600, 2020-12-17 14:07:33, -80.789658, 27.161148, 255.75, 90.56, , , , -2.81, 154.07, 51.61
73599, 2020-12-17 14:04:19, -80.789253, 27.161242, 256, 90.66, , , , -2.88, 153.64, 53.89
73598, 2020-12-17 13:59:58, -80.788818, 27.161388, 255.76, 90.54, , , , -2.59, 152.14, 50.78
73597, 2020-12-17 13:56:17, -80.788361, 27.161469, 256.18, 90.73, , , , -2.76, 150.57, 53.97
73596, 2020-12-17 13:55:15, -80.788116, 27.161509, 255.96, 90.7, , , , -3.84, 146.46, 51.39
73595, 2020-12-17 13:55:15, -80.788116, 27.161509, 255.96, 90.7, , , , -3.84, 146.46, 51.39
73594, 2020-12-17 13:51:38, -80.78717, 27.161612, 257.44, 91.33, , , , -2.39, 146.08, 46.26
73593, 2020-12-17 13:47:59, -80.785851, 27.161867, 258.97, 92.05, , , , -3.24, 143.57, 48.04
73592, 2020-12-17 13:43:52, -80.784554, 27.162024, 259.95, 92.61, , , , -3.36, 140.15, 47.60
73591, 2020-12-17 13:40:35, -80.783424, 27.162176, 260.46, 92.89, , , , -2.71, 138.06, 43.89
73590, 2020-12-17 13:40:15, -80.783287, 27.162195, 260.46, 92.89, , , , -2.71, 138.06, 43.89
73589, 2020-12-17 13:35:34, -80.781418, 27.162872, 260.61, 93.07, , , , -3.12, 133.11, 41.78
73588, 2020-12-17 13:34:32, -80.781311, 27.163008, 260.62, 93.08, , , , -2.59, 133.34, 41.51
73587, 2020-12-17 13:30:29, -80.781021, 27.16358, 260.34, 93, , , , -3.30, 129.84, 41.20
73586, 2020-12-17 13:29:30, -80.780945, 27.163744, 260.36, 93.01, , , , -2.72, 130.48, 40.89
73585, 2020-12-17 13:25:54, -80.780739, 27.164225, 260.42, 93.04, , , , -3.31, 130.69, 43.15
73584, 2020-12-17 13:25:15, -80.780678, 27.164295, 260.48, 93.06, , , , -3.51, 130.62, 41.62
73583, 2020-12-17 13:22:52, -80.780441, 27.164633, 260.33, 93.01, , , , -3.49, 126.02, 39.11
73582, 2020-12-17 13:18:56, -80.779968, 27.165138, 260.13, 92.94, , , , -3.33, 121.56, 37.97
73581, 2020-12-17 13:15:19, -80.779739, 27.165592, 259.92, 92.85, , , , -3.52, 119.23, 37.77
73580, 2020-12-17 13:14:18, -80.779716, 27.165684, 259.69, 92.78, , , , -2.87, 118.63, 36.59
73579, 2020-12-17 13:10:40, -80.779739, 27.165791, 259.86, 92.83, , , , -2.60, 117.87, 37.27
73578, 2020-12-17 13:10:10, -80.779747, 27.165804, 259.76, 92.82, , , , -3.98, 118.50, 38.80
73577, 2020-12-17 13:08:39, -80.779831, 27.165895, 259.71, 92.77, , , , -3.39, 118.04, 36.74
73576, 2020-12-17 13:04:35, -80.780083, 27.166243, 259.41, 92.66, , , , -2.09, 117.64, 37.29
73575, 2020-12-17 13:00:32, -80.779823, 27.166468, 259.45, 92.67, , , , -3.06, 116.00, 35.20
73574, 2020-12-17 12:59:33, -80.779839, 27.166504, 259.34, 92.65, , , , -3.61, 115.26, 35.76
73573, 2020-12-17 12:55:56, -80.7799, 27.166668, 259.29, 92.63, , , , -3.92, 115.04, 36.55
73572, 2020-12-17 12:55:11, -80.7798, 27.166689, 259.28, 92.6, , , , -3.41, 115.45, 34.63
73571, 2020-12-17 12:53:56, -80.77961, 27.166712, 259.43, 92.64, , , , -3.07, 114.65, 35.10
73570, 2020-12-17 12:49:56, -80.778976, 27.166763, 259.6, 92.65, , , , -3.52, 110.66, 33.96
73569, 2020-12-17 12:45:55, -80.778976, 27.166948, 259.58, 92.65, , , , -3.93, 109.45, 33.90
73568, 2020-12-17 12:41:52, -80.779106, 27.167288, 259.53, 92.63, , , , -3.26, 108.84, 34.03
